dataTime,sidoName,stationName,mangName,so2Value,coValue,o3Value,no2Value,pm10Value,pm10Value24,pm25Value,pm25Value24,khaiValue,khaiGrade,so2Grade,coGrade,o3Grade,no2Grade,pm10Grade,pm25Grade,pm10Grade1h,pm25Grade1h,so2Flag,coFlag,o3Flag,no2Flag,pm10Flag,pm25Flag
2021-07-10 08:00,서울,강남대로,도로변대기,0.003,0.6,0.005,0.028,17,12,10,6,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,서울,송파구,도시대기,0.003,0.4,0.008,0.024,17,15,9,8,40,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,서울,강동구,도시대기,0.002,0.3,0.009,0.018,18,16,11,10,33,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,서울,천호대로,도로변대기,0.003,0.4,0.008,0.030,21,18,11,10,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,서울,금천구,도시대기,0.003,0.3,0.012,0.021,22,15,16,11,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,서울,시흥대로,도로변대기,0.003,0.5,0.004,0.043,30,20,18,14,71,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,서울,강북구,도시대기,0.002,0.4,0.012,0.011,19,18,12,10,33,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,서울,양천구,도시대기,0.002,0.4,0.015,0.022,20,17,14,10,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,서울,노원구,도시대기,0.003,0.4,0.015,0.018,16,15,9,8,30,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,서울,화랑로,도로변대기,0.003,0.5,0.011,0.034,20,19,12,10,56,보통,좋음,좋음,좋음,보통,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,부산,광복동,도시대기,,,,,,,,,,,,,,,,,,,장비점검,장비점검,장비점검,장비점검,장비점검,장비점검
2021-07-10 08:00,부산,초량동,도로변대기,0.002,0.4,0.024,0.031,44,34,28,24,72,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,부산,태종대,도시대기,,0.3,0.051,0.014,33,29,15,13,68,보통,,좋음,보통,좋음,좋음,좋음,보통,좋음,장비점검,,,,,
2021-07-10 08:00,부산,청학동,도시대기,0.002,0.3,0.048,0.011,31,27,27,19,65,보통,좋음,좋음,보통,좋음,좋음,보통,보통,보통,,,,,,
2021-07-10 08:00,부산,전포동,도시대기,0.003,0.4,0.026,0.025,37,35,29,24,72,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,부산,온천동,도로변대기,0.002,0.6,0.012,0.038,44,34,27,23,69,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,부산,명장동,도시대기,,,0.024,0.020,37,33,32,24,72,보통,,,좋음,좋음,보통,보통,보통,보통,통신장애,통신장애,,,,
2021-07-10 08:00,부산,학장동,도시대기,0.003,0.3,0.036,0.016,44,36,35,25,74,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,부산,덕천동,도시대기,0.003,0.5,0.031,0.020,40,32,36,24,72,보통,좋음,좋음,보통,좋음,보통,보통,보통,나쁨,,,,,,
2021-07-10 08:00,부산,화명동,도시대기,,,0.032,0.019,38,30,23,20,61,보통,,,보통,좋음,좋음,보통,보통,보통,통신장애,통신장애,,,,
2021-07-10 08:00,부산,청룡동,도시대기,,,0.009,0.021,27,24,17,13,43,좋음,,,좋음,좋음,좋음,좋음,좋음,보통,통신장애,통신장애,,,,
2021-07-10 08:00,부산,좌동,도시대기,0.002,0.4,0.032,0.015,39,35,30,22,66,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,부산,재송동,도시대기,0.003,0.4,0.023,0.021,39,32,26,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,부산,장림동,도시대기,,0.4,0.039,0.015,37,30,33,23,69,보통,,좋음,보통,좋음,좋음,보통,보통,보통,장비점검,,,,,
2021-07-10 08:00,부산,대저동,도시대기,,,,,,,,,,,,,,,,,,,장비점검,장비점검,장비점검,장비점검,장비점검,장비점검
2021-07-10 08:00,부산,녹산동,도시대기,0.006,0.3,0.028,0.011,41,33,27,21,64,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,부산,명지동,도시대기,0.002,0.4,0.040,0.020,26,24,18,16,58,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,보통,,,,,,
2021-07-10 08:00,부산,연산동,도시대기,,,,,,,,,,,,,,,,,,,장비점검,장비점검,장비점검,장비점검,장비점검,장비점검
2021-07-10 08:00,부산,기장읍,도시대기,0.002,0.4,0.027,0.011,49,35,24,19,59,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,부산,용수리,도시대기,0.003,0.3,0.024,0.011,28,24,16,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,부산,대연동,도시대기,0.002,0.5,0.026,0.028,45,36,38,25,74,보통,좋음,좋음,좋음,좋음,보통,보통,보통,나쁨,,,,,,
2021-07-10 08:00,부산,수정동,도시대기,0.004,0.2,0.030,0.030,47,43,26,21,64,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,부산,부곡동,도시대기,0.002,0.5,0.035,0.013,38,32,25,19,59,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,부산,회동동,도시대기,0.002,0.5,0.017,0.021,31,26,21,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,보통,,,,,,
2021-07-10 08:00,부산,광안동,도시대기,,,0.023,0.025,41,37,22,20,61,보통,,,좋음,좋음,보통,보통,보통,보통,통신장애,통신장애,,,,
2021-07-10 08:00,부산,대신동,도시대기,0.006,0.5,0.024,0.036,50,39,39,26,77,보통,좋음,좋음,좋음,보통,보통,보통,보통,나쁨,,,,,,
2021-07-10 08:00,부산,덕포동,도시대기,,0.5,0.027,0.026,38,29,26,22,66,보통,,좋음,좋음,좋음,좋음,보통,보통,보통,장비점검,,,,,
2021-07-10 08:00,부산,개금동,도시대기,,0.5,0.027,0.025,39,30,34,22,66,보통,,좋음,좋음,좋음,좋음,보통,보통,보통,장비점검,,,,,
2021-07-10 08:00,부산,당리동,도시대기,0.003,0.4,0.037,0.018,37,29,26,22,66,보통,좋음,좋음,보통,좋음,좋음,보통,보통,보통,,,,,,
2021-07-10 08:00,부산,부산북항,도로변대기,0.004,0.4,0.023,0.053,39,35,32,22,88,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,부산,부산신항,도로변대기,0.002,0.4,0.029,0.022,30,27,19,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,부산,부산항,항만,0.002,0.4,0.035,0.025,33,34,19,20,61,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,대구,수창동,도시대기,0.002,0.4,0.016,0.014,35,25,21,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
2021-07-10 08:00,대구,지산동,도시대기,0.001,0.6,0.014,0.012,30,25,20,17,54,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-07-10 08:00,대구,서호동,도시대기,0.001,0.7,0.011,0.017,41,41,25,23,69,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,대구,이현동,도시대기,0.002,0.5,0.023,0.014,34,28,23,13,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
2021-07-10 08:00,대구,평리동,도로변대기,0.002,0.6,0.011,0.020,24,20,15,9,33,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,대구,대명동,도시대기,0.003,0.3,0.025,0.011,30,26,18,12,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,대구,신암동,도시대기,0.002,0.2,0.008,0.017,38,28,20,14,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
2021-07-10 08:00,대구,태전동,도시대기,0.002,0.5,0.021,0.011,41,25,19,10,42,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
2021-07-10 08:00,대구,산격동,도시대기,0.002,0.5,0.022,0.013,41,31,26,16,51,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,대구,만촌동,도시대기,0.002,0.6,0.017,0.017,23,26,22,20,61,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-07-10 08:00,대구,호림동,도시대기,0.003,0.2,0.025,0.009,32,27,13,7,45,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,좋음,,,,,,
2021-07-10 08:00,대구,유가읍,도시대기,,0.2,0.016,0.010,38,25,16,10,42,좋음,,좋음,좋음,좋음,좋음,좋음,보통,보통,자료이상,,,,,
2021-07-10 08:00,대구,이곡동,도로변대기,0.003,0.2,0.016,0.020,38,26,28,18,56,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,보통,,,,,,
2021-07-10 08:00,대구,시지동,도시대기,0.001,0.6,0.018,0.012,40,44,29,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,대구,진천동,도시대기,0.002,0.4,0.023,0.010,28,23,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-07-10 08:00,대구,다사읍,도시대기,0.001,0.4,0.020,0.006,38,28,11,7,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,좋음,,,,,,
2021-07-10 08:00,대구,본동,도시대기,0.001,0.5,0.019,0.009,36,25,22,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,보통,,,,,,
2021-07-10 08:00,대구,내당동,도시대기,0.002,0.3,0.028,0.012,38,32,23,16,52,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,대구,침산동,도시대기,0.002,0.4,0.018,0.015,36,28,21,12,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
2021-07-10 08:00,대구,화원읍,도시대기,0.001,0.3,0.023,0.002,25,21,16,11,38,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,인천,신흥,도시대기,0.003,0.4,0.021,0.025,32,18,21,12,42,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
2021-07-10 08:00,인천,서해,도로변대기,0.002,0.6,0.016,0.036,37,19,33,14,59,보통,좋음,좋음,좋음,보통,좋음,좋음,보통,보통,,,,,,
2021-07-10 08:00,인천,영종,도시대기,0.003,0.4,0.039,0.013,32,19,12,6,58,보통,좋음,좋음,보통,좋음,좋음,좋음,보통,좋음,,,,,,
2021-07-10 08:00,인천,송림,도시대기,0.002,0.6,0.025,0.016,44,22,22,11,42,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
2021-07-10 08:00,인천,구월동,도시대기,0.002,0.7,0.009,0.017,,,,,,,좋음,좋음,좋음,좋음,,,,,,,,,통신장애,통신장애
2021-07-10 08:00,인천,숭의,도시대기,0.002,0.4,0.022,0.017,32,18,24,13,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
2021-07-10 08:00,인천,석바위,도로변대기,0.003,0.5,0.010,0.030,34,19,17,10,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
,인천,부평역,도로변대기,,,,,,,,,,,,,,,,,,,통신장애,통신장애,통신장애,통신장애,통신장애,통신장애
2021-07-10 08:00,인천,남동,도로변대기,0.002,0.4,0.006,0.022,,,,,,,좋음,좋음,좋음,좋음,,,,,,,,,통신장애,통신장애
2021-07-10 08:00,인천,주안,도시대기,0.002,0.4,0.012,0.025,,,,,,,좋음,좋음,좋음,좋음,,,,,,,,,통신장애,통신장애
2021-07-10 08:00,인천,부평,도시대기,0.003,0.5,0.013,0.025,23,19,18,13,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,인천,연희,도시대기,0.003,0.4,0.027,0.019,29,19,19,12,45,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,인천,검단,도시대기,0.004,0.4,0.018,0.021,32,22,23,14,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
2021-07-10 08:00,인천,중봉,도로변대기,0.003,0.5,0.027,0.029,50,32,28,16,52,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,인천,계산,도시대기,0.001,0.6,0.014,0.011,19,14,15,10,33,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,인천,고잔,도시대기,0.003,0.4,0.020,0.025,36,24,27,13,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
2021-07-10 08:00,인천,서창,도시대기,0.002,0.4,0.089,0.019,23,17,12,9,99,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,인천,석남,도시대기,0.003,0.4,0.030,0.020,23,17,20,12,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,인천,송해,도시대기,0.002,0.3,0.041,0.008,18,13,11,8,59,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,인천,동춘,도시대기,0.003,0.3,0.019,0.013,48,27,33,20,61,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,보통,,,,,,
2021-07-10 08:00,인천,운서,도시대기,0.002,0.3,0.030,0.010,46,22,20,8,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,보통,,,,,,
2021-07-10 08:00,인천,송현,도로변대기,0.003,0.4,0.024,0.018,29,17,16,10,40,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,인천,논현,도시대기,0.002,0.4,0.006,0.025,37,25,11,10,42,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,좋음,,,,,,
2021-07-10 08:00,인천,청라,도시대기,0.004,0.4,0.032,0.018,,,,,,,좋음,좋음,보통,좋음,,,,,,,,,통신장애,통신장애
2021-07-10 08:00,인천,송도,도시대기,0.002,0.4,0.031,0.009,35,19,17,9,51,보통,좋음,좋음,보통,좋음,좋음,좋음,보통,보통,,,,,,
2021-07-10 08:00,인천,아암,도시대기,0.002,0.3,0.035,0.012,40,20,20,10,54,보통,좋음,좋음,보통,좋음,좋음,좋음,보통,보통,,,,,,
2021-07-10 08:00,인천,원당,도시대기,0.003,0.4,0.016,0.022,30,20,22,14,47,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,인천,길상,도시대기,0.002,0.3,0.033,0.011,17,11,10,6,53,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,인천,삼산,도시대기,0.002,0.4,0.008,0.025,21,17,14,10,42,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,인천,경인항,항만,0.001,0.5,0.035,0.012,22,14,17,9,54,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,인천,인천항,항만,0.000,0.2,0.024,0.030,37,18,29,,,,좋음,좋음,좋음,좋음,좋음,,보통,보통,,,,,,
2021-07-10 08:00,인천,석모리,교외대기,0.001,0.8,0.042,0.005,24,11,15,,,,좋음,좋음,보통,좋음,좋음,,좋음,좋음,,,,,,
2021-07-10 08:00,인천,덕적도,교외대기,0.001,0.4,0.056,0.003,24,15,18,,,,좋음,좋음,보통,좋음,좋음,,좋음,보통,,,,,,
2021-07-10 08:00,인천,백령도,국가배경농도,0.002,0.4,0.046,0.003,49,29,29,17,63,보통,좋음,좋음,보통,좋음,좋음,보통,보통,보통,,,,,,
2021-07-10 08:00,인천,영흥,도시대기,0.004,0.2,0.049,0.005,34,24,27,14,66,보통,좋음,좋음,보통,좋음,좋음,좋음,보통,보통,,,,,,
2021-07-10 08:00,인천,연평도,국가배경농도,0.000,0.4,0.050,0.003,25,15,21,10,67,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,인천,울도,국가배경농도,0.001,0.4,0.043,0.003,,,33,19,,,좋음,좋음,보통,좋음,,보통,,보통,,,,,점검및교정,
2021-07-10 08:00,광주,서석동,도시대기,0.002,0.5,0.045,0.009,27,26,16,18,63,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,보통,,,,,,
2021-07-10 08:00,광주,농성동,도시대기,0.003,0.5,0.059,0.009,24,30,22,21,74,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,보통,,,,,,
2021-07-10 08:00,광주,치평동,도로변대기,0.003,0.9,0.054,0.020,37,37,23,27,79,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,광주,노대동,도시대기,0.003,0.7,0.047,0.003,20,24,16,19,64,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,보통,,,,,,
2021-07-10 08:00,광주,유촌동,도시대기,0.003,0.6,0.064,0.009,33,32,23,25,78,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,광주,두암동,도시대기,0.003,0.5,0.058,0.005,27,27,17,20,73,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,보통,,,,,,
2021-07-10 08:00,광주,운암동,도로변대기,0.003,0.6,0.032,0.033,30,29,23,22,66,보통,좋음,좋음,보통,보통,좋음,보통,좋음,보통,,,,,,
2021-07-10 08:00,광주,건국동,도시대기,0.003,0.5,0.040,0.007,31,26,23,23,69,보통,좋음,좋음,보통,좋음,좋음,보통,보통,보통,,,,,,
2021-07-10 08:00,광주,일곡동,도시대기,0.003,0.5,0.050,0.007,30,26,21,21,67,보통,좋음,좋음,보통,좋음,좋음,보통,좋음,보통,,,,,,
2021-07-10 08:00,광주,오선동,도시대기,0.003,0.7,0.053,0.008,33,31,20,21,69,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,광주,우산동(광주),도시대기,0.003,0.5,0.055,0.008,32,31,23,23,71,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,광주,평동,도시대기,0.002,0.9,0.060,0.004,30,31,25,26,77,보통,좋음,좋음,보통,좋음,보통,보통,좋음,보통,,,,,,
2021-07-10 08:00,광주,주월동,도시대기,0.003,0.4,0.051,0.006,,,,,,,좋음,좋음,보통,좋음,,,,,,,,,점검및교정,장비점검
2021-07-10 08:00,대전,읍내동,도시대기,0.003,0.3,0.036,0.010,25,25,16,13,55,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,대전,문평동,도시대기,0.003,0.4,0.011,0.020,27,24,16,13,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,대전,문창동,도시대기,0.003,0.5,0.023,0.011,11,14,5,10,38,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,대전,구성동,도시대기,,0.4,0.042,0.009,19,15,16,10,60,보통,,좋음,보통,좋음,좋음,좋음,좋음,보통,자료이상,,,,,
2021-07-10 08:00,대전,노은동,도시대기,0.004,0.8,0.033,0.004,25,20,18,12,53,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,대전,상대동(대전),도시대기,,0.4,0.039,0.006,22,15,14,7,58,보통,,좋음,보통,좋음,좋음,좋음,좋음,좋음,자료이상,,,,,
2021-07-10 08:00,대전,관평동,도시대기,,0.5,0.032,0.006,16,18,9,8,52,보통,,좋음,보통,좋음,좋음,좋음,좋음,좋음,자료이상,,,,,
2021-07-10 08:00,대전,대흥동1,도로변대기,0.003,0.4,0.026,0.021,16,13,15,12,43,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,대전,성남동1,도시대기,0.003,0.5,0.029,0.009,17,13,12,,,,좋음,좋음,좋음,좋음,좋음,,좋음,좋음,,,,,,
2021-07-10 08:00,대전,대성동,도시대기,0.003,0.4,0.018,0.011,18,17,7,8,30,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,대전,정림동,도시대기,0.002,0.5,0.029,0.007,5,12,,,,,좋음,좋음,좋음,좋음,좋음,,좋음,,,,,,,자료이상
2021-07-10 08:00,대전,둔산동,도시대기,0.002,0.4,0.038,0.009,20,17,14,12,57,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,대전,월평동,도로변대기,0.002,0.4,0.034,0.006,18,19,16,13,53,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,울산,화산리,도시대기,0.006,0.9,0.030,0.046,24,22,21,19,76,보통,좋음,좋음,좋음,보통,좋음,보통,좋음,보통,,,,,,
2021-07-10 08:00,울산,상남리,도시대기,0.002,0.4,0.015,0.012,19,20,14,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,좋음,,,,,,
2021-07-10 08:00,울산,농소동,도시대기,0.003,0.6,0.012,0.012,33,31,21,18,56,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,울산,삼남읍,도시대기,0.006,0.5,0.020,0.009,20,24,16,19,59,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-07-10 08:00,울산,약사동,도시대기,0.002,0.4,0.015,0.010,31,39,,,,,좋음,좋음,좋음,좋음,보통,,보통,,,,,,,점검및교정
2021-07-10 08:00,울산,웅촌면,도시대기,0.004,0.6,0.018,0.014,21,14,15,11,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,울산,범서읍,도시대기,0.002,0.4,0.014,0.013,27,34,18,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-07-10 08:00,울산,북부순환도로,도로변대기,0.002,0.5,0.017,0.014,26,27,14,18,56,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,좋음,,,,,,
2021-07-10 08:00,울산,전하동,도시대기,0.005,0.6,0.023,0.026,39,38,29,23,69,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,울산,울산항,항만,0.002,0.6,0.009,0.024,47,43,34,30,87,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,울산,대송동,도시대기,0.004,0.7,0.028,0.025,30,30,27,22,66,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-07-10 08:00,울산,성남동,도시대기,0.002,0.5,0.012,0.017,37,40,21,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,울산,부곡동(울산),도시대기,0.008,0.7,0.016,0.025,44,41,27,24,72,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,울산,여천동(울산),도시대기,0.004,0.7,0.018,0.018,27,36,26,29,85,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-07-10 08:00,울산,야음동,도시대기,0.002,0.4,0.017,0.016,27,34,21,23,69,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-07-10 08:00,울산,삼산동,도시대기,0.002,0.3,0.018,0.015,43,44,29,29,85,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,울산,신정로,도로변대기,0.003,0.8,0.010,0.011,32,30,12,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,좋음,,,,,,
2021-07-10 08:00,울산,신정동,도시대기,0.002,0.5,0.020,0.015,33,36,24,24,72,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,울산,덕신리,도시대기,0.004,0.6,0.013,0.010,11,15,6,9,30,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,울산,무거동,도시대기,0.002,0.4,0.015,0.019,26,31,15,23,69,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-07-10 08:00,울산,효문동,도시대기,0.002,0.4,0.010,0.019,48,45,27,24,72,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-07-10 08:00,경기,관인면,교외대기,0.001,0.3,0.016,0.003,23,22,14,12,40,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,경기,선단동,도시대기,0.002,0.4,0.021,0.010,17,16,14,11,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,경기,일동면,도시대기,0.002,0.3,0.019,0.005,13,16,8,9,32,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,경기,사우동,도시대기,0.002,0.4,0.016,0.014,30,26,16,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,경기,고촌읍,도시대기,0.004,0.3,0.013,0.024,18,15,18,12,40,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,경기,월곶면,도시대기,0.002,0.2,0.031,0.014,16,15,12,8,51,보통,좋음,좋음,보통,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,경기,한강신도시,도시대기,0.003,0.5,0.022,0.017,23,21,18,11,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,경기,한강로,도로변대기,0.003,0.4,0.024,0.017,27,21,19,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
2021-07-10 08:00,경기,당동,도시대기,0.004,0.4,0.010,0.021,36,24,19,17,54,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,보통,,,,,,
2021-07-10 08:00,경기,산본동,도시대기,0.004,0.3,0.007,0.022,24,20,14,9,37,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,경기,오산동,도시대기,0.002,0.4,0.009,0.025,23,21,12,8,42,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-07-10 08:00,경기,금암로(신장동),도로변대기,0.002,0.3,0.013,0.019,28,21,16,10,35,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,보통,,,,,,
